kList(4),            Time(us),                Time%,   Calls (Top 161, sorted by calls)
-------------------------------------------------------------
('aten::as_strided', 'aten::add_', 'aten::relu_', 'aten::threshold_'), 678118.403999966, 0.5151079343457267%, 48
('aten::empty', 'aten::empty', 'aten::as_strided_', 'aten::add'), 981236.8760000179, 0.7453608356871089%, 48
('aten::add_', 'aten::relu_', 'aten::threshold_', 'aten::conv2d'), 4662868.915999959, 3.5419784528451714%, 45
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::conv2d'), 1184784.1259999801, 0.8999780867022267%, 12
('aten::select', 'aten::as_strided', 'aten::conv2d', 'aten::convolution'), 2369424.0399999833, 1.7998466280138876%, 12
('aten::as_strided', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 3553945.162999981, 2.6996249340712466%, 12
('aten::empty', 'aten::empty', 'aten::resize_', 'aten::resize_'), 149.30400000116788, 0.00011341334282701434%, 6
('aten::zeros_like', 'aten::empty_like', 'aten::empty', 'aten::zero_'), 213555.63400000148, 0.16221975520611046%, 6
('aten::t', 'aten::transpose', 'aten::as_strided', 'aten::conj'), 115.97600000351667, 8.809694213150195e-05%, 6
('aten::transpose', 'aten::as_strided', 'aten::conj', 'aten::mm'), 11271.535000006668, 0.008562010817743985%, 6
('aten::as_strided', 'aten::conj', 'aten::mm', 'aten::empty'), 11304.858000006527, 0.00858732342037338%, 6
('aten::conj', 'aten::mm', 'aten::empty', 'aten::t'), 11367.24400000088, 0.008634712671866376%, 6
('aten::mm', 'aten::empty', 'aten::t', 'aten::transpose'), 11393.393000000156, 0.008654575806822428%, 6
('aten::empty', 'aten::t', 'aten::transpose', 'aten::as_strided'), 187.6310000019148, 0.00014252705170676096%, 6
('aten::as_strided', 'aten::relu_', 'aten::threshold_', 'aten::max_pool2d'), 645383.9200000146, 0.49024237644960295%, 3
('aten::relu_', 'aten::threshold_', 'aten::max_pool2d', 'aten::max_pool2d_with_indices'), 1234178.008000006, 0.9374983492054564%, 3
('aten::threshold_', 'aten::max_pool2d', 'aten::max_pool2d_with_indices', 'aten::empty'), 1205873.5460000024, 0.9159978960875526%, 3
('aten::max_pool2d', 'aten::max_pool2d_with_indices', 'aten::empty', 'aten::empty'), 1177641.231999999, 0.89455224756871%, 3
('aten::max_pool2d_with_indices', 'aten::empty', 'aten::empty', 'aten::resize_'), 588929.0559999894, 0.4473584962786949%, 3
('aten::empty', 'aten::resize_', 'aten::resize_', 'aten::conv2d'), 145396.42299999844, 0.11044509435374425%, 3
('aten::resize_', 'aten::resize_', 'aten::conv2d', 'aten::convolution'), 290625.6600000005, 0.2207631919550015%, 3
('aten::resize_', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 435707.41900000215, 0.3309692632677912%, 3
('aten::add_', 'aten::relu_', 'aten::threshold_', 'aten::adaptive_avg_pool2d'), 11911.331999986432, 0.009048009293992665%, 3
('aten::relu_', 'aten::threshold_', 'aten::adaptive_avg_pool2d', 'aten::mean'), 9634.96899999585, 0.007318853093792781%, 3
('aten::threshold_', 'aten::adaptive_avg_pool2d', 'aten::mean', 'aten::sum'), 9775.071999994107, 0.007425277232260412%, 3
('aten::adaptive_avg_pool2d', 'aten::mean', 'aten::sum', 'aten::empty'), 7606.256999995559, 0.005777815951107313%, 3
('aten::mean', 'aten::sum', 'aten::empty', 'aten::fill_'), 5189.673999993131, 0.003942146737643063%, 3
('aten::sum', 'aten::empty', 'aten::fill_', 'aten::div_'), 2751.643999991007, 0.002090186092177276%, 3
('aten::empty', 'aten::fill_', 'aten::div_', 'aten::to'), 440.81799999345094, 0.00033485132988523414%, 3
('aten::fill_', 'aten::div_', 'aten::to', 'aten::empty_strided'), 437.16899999510497, 0.00033207950000937715%, 3
('aten::div_', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 254.6890000011772, 0.00019346521775154732%, 3
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::flatten'), 146.0190000059083, 0.00011091801228901002%, 3
('aten::empty_strided', 'aten::copy_', 'aten::flatten', 'aten::view'), 114.86900000832975, 8.725604992524722e-05%, 3
('aten::copy_', 'aten::flatten', 'aten::view', 'aten::t'), 146.71700000949204, 0.00011144822255597592%, 3
('aten::flatten', 'aten::view', 'aten::t', 'aten::transpose'), 138.0870000096038, 0.00010489275754112834%, 3
('aten::view', 'aten::t', 'aten::transpose', 'aten::as_strided'), 91.8900000071153, 6.980088995003348e-05%, 3
('aten::t', 'aten::transpose', 'aten::as_strided', 'aten::addmm'), 7804.589000003412, 0.005928471627514389%, 3
('aten::transpose', 'aten::as_strided', 'aten::addmm', 'aten::empty'), 7762.768000005744, 0.005896703828861527%, 3
('aten::as_strided', 'aten::addmm', 'aten::empty', 'aten::expand'), 7761.521000003442, 0.005895756590751595%, 3
('aten::addmm', 'aten::empty', 'aten::expand', 'aten::as_strided'), 7760.3810000009835, 0.005894890631292366%, 3
('aten::empty', 'aten::expand', 'aten::as_strided', 'aten::copy_'), 141.01400000043213, 0.00010711614642161304%, 3
('aten::expand', 'aten::as_strided', 'aten::copy_', 'aten::empty'), 146.39999999757856, 0.00011120742504869528%, 3
('aten::as_strided', 'aten::copy_', 'aten::empty', 'aten::random_'), 175.37699999753386, 0.0001332187471503645%, 3
('aten::copy_', 'aten::empty', 'aten::random_', 'aten::log_softmax'), 457.6129999998957, 0.0003476090396150185%, 3
('aten::empty', 'aten::random_', 'aten::log_softmax', 'aten::_log_softmax'), 599.2970000002533, 0.0004552341271211641%, 3
('aten::random_', 'aten::log_softmax', 'aten::_log_softmax', 'aten::empty'), 601.5400000056252, 0.0004569379403382798%, 3
('aten::log_softmax', 'aten::_log_softmax', 'aten::empty', 'aten::nll_loss'), 639.6490000011399, 0.00048588605345817077%, 3
('aten::_log_softmax', 'aten::empty', 'aten::nll_loss', 'aten::nll_loss_forward'), 417.96200000401586, 0.000317489602386736%, 3
('aten::empty', 'aten::nll_loss', 'aten::nll_loss_forward', 'aten::empty'), 154.6600000038743, 0.00011748183305154739%, 3
('aten::nll_loss', 'aten::nll_loss_forward', 'aten::empty', 'aten::empty'), 146.11600000225008, 0.00011099169480146274%, 3
('aten::nll_loss_forward', 'aten::empty', 'aten::empty', 'aten::resize_'), 71.90400000661612, 5.46192533577145e-05%, 3
('aten::empty', 'aten::resize_', 'aten::resize_', 'aten::ones_like'), 41.748000014573336, 3.17123468758906e-05%, 3
('aten::resize_', 'aten::resize_', 'aten::ones_like', 'aten::empty_like'), 52.529000014066696, 3.990174065603726e-05%, 3
('aten::resize_', 'aten::ones_like', 'aten::empty_like', 'aten::empty_strided'), 52.096000004559755, 3.9572827977730404e-05%, 3
('aten::ones_like', 'aten::empty_like', 'aten::empty_strided', 'aten::fill_'), 54.49300000537187, 4.139362167948207e-05%, 3
('aten::nll_loss_backward', 'aten::zeros_like', 'aten::empty_like', 'aten::empty'), 426.3549999985844, 0.0003238650389840387%, 3
('aten::empty_like', 'aten::empty', 'aten::zero_', 'aten::resize_as_'), 175.503999998793, 0.00013331521807332517%, 3
('aten::empty', 'aten::zero_', 'aten::resize_as_', 'aten::resize_'), 160.24799999129027, 0.00012172655361017411%, 3
('aten::zero_', 'aten::resize_as_', 'aten::resize_', 'aten::zero_'), 164.7189999949187, 0.00012512278583561433%, 3
