kList(4),            Time(us),                Time%,   Calls (Top 368, sorted by calls)
-------------------------------------------------------------
('aten::empty', 'aten::native_batch_norm', 'aten::empty', 'aten::empty'), 1212758.8470000052, 3.3610616893401613%, 17
('aten::native_batch_norm', 'aten::empty', 'aten::empty', 'aten::select'), 1212816.6900000074, 3.361221996471117%, 17
('aten::empty', 'aten::empty', 'aten::select', 'aten::as_strided'), 228.3820000081323, 0.0006329419840234853%, 17
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::empty_like'), 1074.8420000015758, 0.00297883645807701%, 17
('aten::select', 'aten::as_strided', 'aten::empty_like', 'aten::empty'), 2002.0120000024326, 0.005548412078339117%, 17
('aten::as_strided', 'aten::empty_like', 'aten::empty', 'aten::select'), 2018.7280000015162, 0.005594739101501975%, 17
('aten::empty_like', 'aten::empty', 'aten::select', 'aten::as_strided'), 2027.1550000007264, 0.005618093840923979%, 17
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::alias'), 192.7330000018701, 0.0005341437039855955%, 17
('aten::select', 'aten::as_strided', 'aten::alias', 'aten::view'), 261.3780000009574, 0.0007243876920895938%, 17
('aten::as_strided', 'aten::alias', 'aten::view', 'aten::mean'), 1505.1400000024587, 0.004171372077487465%, 17
('aten::empty_strided', 'aten::copy_', 'aten::copy_', 'aten::alias'), 363.1300000012852, 0.001006385015680209%, 17
('aten::copy_', 'aten::copy_', 'aten::alias', 'aten::view'), 318.6150000025518, 0.0008830153437402115%, 17
('aten::copy_', 'aten::alias', 'aten::view', 'aten::mean'), 661.0970000047237, 0.0018321761207103192%, 17
('aten::empty_strided', 'aten::copy_', 'aten::copy_', 'aten::view'), 236.55400000186637, 0.0006555900118421828%, 17
('aten::empty_like', 'aten::empty_strided', 'aten::zero_', 'aten::zeros_like'), 20436.84700000845, 0.05663904548917671%, 16
('aten::empty_strided', 'aten::zero_', 'aten::zeros_like', 'aten::empty_like'), 20465.29000000842, 0.05671787293114202%, 16
('aten::zero_', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 20508.846000006422, 0.05683858481322502%, 16
('aten::mkldnn_convolution', 'aten::empty', 'aten::as_strided_', 'aten::instance_norm'), 3441337.592999995, 9.5373849240766%, 15
('aten::empty', 'aten::as_strided_', 'aten::instance_norm', 'aten::repeat'), 1010701.724999995, 2.8010769458831115%, 15
('aten::as_strided_', 'aten::instance_norm', 'aten::repeat', 'aten::expand'), 1010117.9099999946, 2.799458950487722%, 15
('aten::mkldnn_convolution', 'aten::empty', 'aten::as_strided_', 'aten::transpose'), 1012990.4390000105, 2.8074199290428195%, 14
('aten::empty', 'aten::as_strided_', 'aten::transpose', 'aten::as_strided'), 647.8340000044554, 0.0017954188038728524%, 14
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::add_'), 28617.529999995604, 0.07931113754763443%, 14
('aten::empty_strided', 'aten::copy_', 'aten::add_', 'aten::mul_'), 43517.10899999365, 0.12060409887137105%, 14
('aten::copy_', 'aten::add_', 'aten::mul_', 'aten::to'), 43592.60499999486, 0.12081332984414866%, 14
('aten::add_', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 43556.88499999419, 0.1207143347934488%, 14
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::addcmul_'), 29730.01600000076, 0.08239430126463727%, 14
('aten::empty_strided', 'aten::copy_', 'aten::addcmul_', 'aten::addcmul'), 59106.35699999891, 0.16380842127071132%, 14
('aten::copy_', 'aten::addcmul_', 'aten::addcmul', 'aten::sqrt'), 161570.10999999568, 0.4477783099309428%, 14
('aten::addcmul_', 'aten::addcmul', 'aten::sqrt', 'aten::empty'), 161648.89800000004, 0.447996664411761%, 14
('aten::addcmul', 'aten::sqrt', 'aten::empty', 'aten::div'), 232091.28199999966, 0.643221954875617%, 14
('aten::sqrt', 'aten::empty', 'aten::div', 'aten::to'), 202753.38800000027, 0.5619143875771034%, 14
('aten::empty', 'aten::div', 'aten::to', 'aten::empty_strided'), 100302.35200000368, 0.27797974303948525%, 14
('aten::empty_strided', 'aten::copy_', 'aten::empty', 'aten::add_'), 13683.04100000672, 0.037921426021799265%, 14
('aten::copy_', 'aten::empty', 'aten::add_', 'aten::to'), 13760.09100000374, 0.03813496377812589%, 14
('aten::empty', 'aten::add_', 'aten::to', 'aten::empty_strided'), 13722.019000003114, 0.03802945035230739%, 14
('aten::add_', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 13677.175000002608, 0.03790516888384289%, 14
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::addcdiv_'), 132570.44699999876, 0.3674081221115134%, 14
('aten::empty_strided', 'aten::copy_', 'aten::addcdiv_', 'aten::addcdiv'), 264726.34200000204, 0.7336673473513439%, 14
('aten::slice', 'aten::as_strided', 'aten::select', 'aten::as_strided'), 332.3149999995949, 0.0009209837702315348%, 13
('aten::contiguous', 'aten::empty_like', 'aten::empty', 'aten::copy_'), 24691.134000003338, 0.06842945302692577%, 13
('aten::empty', 'aten::as_strided_', 'aten::add', 'aten::add'), 416738.8589999918, 1.1549575720754957%, 13
('aten::copy_', 'aten::addcdiv_', 'aten::addcdiv', 'aten::mul_'), 279752.6000000071, 0.7753113891349926%, 13
('aten::addcdiv_', 'aten::addcdiv', 'aten::mul_', 'aten::to'), 279843.37300000526, 0.7755629590604359%, 13
('aten::addcdiv', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 147559.41000000574, 0.4089488038611312%, 13
('aten::copy_', 'aten::slice', 'aten::as_strided', 'aten::select'), 336.1549999997951, 0.0009316260153239256%, 11
('aten::copy_', 'aten::copy_', 'aten::view', 'aten::relu_'), 30621.334000004455, 0.08486451600703421%, 11
('aten::copy_', 'aten::view', 'aten::relu_', 'aten::threshold_'), 60726.03400000138, 0.16829722325082475%, 11
('aten::empty_strided', 'aten::zero_', 'aten::fill_', 'aten::zeros_like'), 313534.69299999997, 0.8689356895050744%, 11
('aten::zero_', 'aten::fill_', 'aten::zeros_like', 'aten::empty_like'), 313540.3320000041, 0.8689513175311466%, 11
('aten::fill_', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 202595.90700000152, 0.561477941900204%, 11
('aten::view', 'aten::relu_', 'aten::threshold_', 'aten::conv2d'), 1745044.4870000007, 4.836247689273654%, 10
('aten::relu_', 'aten::threshold_', 'aten::conv2d', 'aten::convolution'), 3435816.1130000004, 9.52208259505847%, 10
('aten::threshold_', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 5099428.201999999, 14.132647071329012%, 10
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::view'), 147.21799999976065, 0.000408002614043576%, 9
('aten::select', 'aten::as_strided', 'aten::view', 'aten::expand'), 289.3589999995893, 0.0008019347389385773%, 9
('aten::as_strided', 'aten::view', 'aten::expand', 'aten::as_strided'), 199.18399999977555, 0.0005520221214504761%, 9
('aten::view', 'aten::expand', 'aten::as_strided', 'aten::copy_'), 237.52300000016112, 0.0006582755158723499%, 9
('aten::mul', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 3224.7229999955744, 0.008937055343550217%, 7
('aten::_convolution_double_backward', 'aten::_convolution', 'aten::mkldnn_convolution', 'aten::empty'), 1596121.2330000065, 4.423519103611766%, 7
('aten::as_strided_', 'aten::transpose', 'aten::as_strided', 'aten::transpose'), 191.66200000047684, 0.0005311755153115892%, 7
('aten::transpose', 'aten::as_strided', 'aten::transpose', 'aten::as_strided'), 179.9630000013858, 0.0004987526962179139%, 7
('aten::as_strided', 'aten::transpose', 'aten::as_strided', 'aten::_convolution'), 739802.9200000018, 2.0503031235145293%, 7
('aten::transpose', 'aten::as_strided', 'aten::_convolution', 'aten::contiguous'), 746626.2890000027, 2.0692135311317283%, 7
('aten::as_strided', 'aten::_convolution', 'aten::contiguous', 'aten::empty_like'), 746690.536000004, 2.069391586423507%, 7
('aten::_convolution', 'aten::contiguous', 'aten::empty_like', 'aten::empty'), 746755.9870000035, 2.0695729785025434%, 7
('aten::empty_like', 'aten::empty', 'aten::copy_', 'aten::mkldnn_convolution'), 733338.0310000051, 2.0323862138193527%, 7
('aten::empty', 'aten::copy_', 'aten::mkldnn_convolution', 'aten::empty'), 733379.354000004, 2.0325007371250607%, 7
