kList(4),            Time(us),                Time%,   Calls (Top 161, sorted by time)
-------------------------------------------------------------
('aten::conv2d', 'aten::convolution', 'aten::_convolution', 'aten::mkldnn_convolution'), 34256819.44700005, 33.80253354750145%, 159
('aten::addcmul_', 'aten::addcmul', 'aten::sqrt', 'aten::empty'), 155993.50799999945, 0.15392484978123627%, 483
('aten::copy_', 'aten::addcmul_', 'aten::addcmul', 'aten::sqrt'), 155542.0450000167, 0.15347937371402626%, 483
('aten::sqrt', 'aten::empty', 'aten::div', 'aten::to'), 142586.48499991, 0.14069561974621228%, 483
('aten::empty_strided', 'aten::copy_', 'aten::addcdiv_', 'aten::addcdiv'), 131686.93400003016, 0.12994060967015558%, 482
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::relu_'), 131275.06099993226, 0.1295341985926573%, 99
('aten::resize_', 'aten::resize_', 'aten::conv2d', 'aten::convolution'), 111839.32400000092, 0.11035620242821396%, 3
('aten::zero_', 'aten::fill_', 'aten::zeros_like', 'aten::empty_like'), 110344.2399999816, 0.1088809450084417%, 92
('aten::empty_strided', 'aten::zero_', 'aten::fill_', 'aten::zeros_like'), 110129.41699996963, 0.10866897081521826%, 92
('aten::addcdiv', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 101027.122999968, 0.09968738398780422%, 480
('aten::div', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 100790.22899986245, 0.09945363148202478%, 486
('aten::empty_strided', 'aten::copy_', 'aten::addcmul_', 'aten::addcmul'), 98239.41100001708, 0.09693664034258921%, 483
('aten::copy_', 'aten::add_', 'aten::mul_', 'aten::to'), 93563.8839999102, 0.09232311635452961%, 483
('aten::add_', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 92553.05299996398, 0.09132569016791588%, 483
('aten::zeros_like', 'aten::empty_like', 'aten::empty_strided', 'aten::zero_'), 91492.53599995747, 0.0902792368763055%, 322
('aten::empty_strided', 'aten::copy_', 'aten::add_', 'aten::mul_'), 91336.59399997629, 0.0901253628514859%, 483
('aten::empty_like', 'aten::empty_strided', 'aten::zero_', 'aten::fill_'), 86374.84099998139, 0.08522940855846611%, 92
('aten::empty', 'aten::div', 'aten::to', 'aten::empty_strided'), 85309.67799985968, 0.08417837087819119%, 483
('aten::mul_', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 75673.45199985802, 0.07466993261992531%, 966
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::addcdiv_'), 70705.44700011797, 0.0697678092360636%, 483
('aten::fill_', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 68204.86399998888, 0.06730038692089658%, 92
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::add_'), 61117.993999984115, 0.06030749719006311%, 483
('aten::resize_as_', 'aten::resize_', 'aten::zero_', 'aten::fill_'), 60083.631999991834, 0.05928685205226525%, 3
('aten::empty', 'aten::resize_', 'aten::resize_', 'aten::conv2d'), 56027.241000002046, 0.05528425358946648%, 3
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::addcmul_'), 53441.83299999125, 0.052733131154134937%, 483
('aten::zero_', 'aten::zero_', 'aten::fill_', 'aten::zero_'), 46548.07199998014, 0.04593078956980145%, 92
('aten::zero_', 'aten::zero_', 'aten::zero_', 'aten::fill_'), 46543.25799998455, 0.04592603940913342%, 92
('aten::fill_', 'aten::zero_', 'aten::zero_', 'aten::zero_'), 44705.349999990314, 0.04411250424066446%, 90
('aten::zero_', 'aten::fill_', 'aten::zero_', 'aten::zero_'), 43091.002999989316, 0.04251956538919671%, 90
('aten::copy_', 'aten::empty', 'aten::add_', 'aten::to'), 26105.923000056297, 0.02575972761753778%, 483
('aten::add_', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 25394.20000004582, 0.025057442905391532%, 483
('aten::empty', 'aten::add_', 'aten::to', 'aten::empty_strided'), 25047.916000025347, 0.02471575104033778%, 483
('aten::empty_strided', 'aten::copy_', 'aten::empty', 'aten::add_'), 23416.15599994175, 0.023105630105741588%, 483
('aten::zero_', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 23026.640999963507, 0.022721280534865922%, 229
('aten::empty_strided', 'aten::zero_', 'aten::zeros_like', 'aten::empty_like'), 22947.35899997875, 0.022643049907870794%, 229
('aten::empty_like', 'aten::empty_strided', 'aten::zero_', 'aten::zeros_like'), 22916.61899998784, 0.022612717556598355%, 229
('aten::to', 'aten::div', 'aten::to', 'aten::empty_strided'), 15372.203000006266, 0.015168349426327679%, 3
('aten::as_strided', 'aten::to', 'aten::div', 'aten::to'), 15370.859000003897, 0.015167023249353248%, 3
('aten::expand', 'aten::as_strided', 'aten::to', 'aten::div'), 15364.49100000225, 0.015160739696555266%, 3
('aten::add_', 'aten::relu_', 'aten::threshold_', 'aten::adaptive_avg_pool2d'), 12151.616000012495, 0.011990471215002083%, 3
('aten::mm', 'aten::empty', 'aten::t', 'aten::transpose'), 11223.66199999582, 0.011074822981381587%, 6
('aten::conj', 'aten::mm', 'aten::empty', 'aten::t'), 11203.519999988377, 0.011054948088091546%, 6
('aten::as_strided', 'aten::conj', 'aten::mm', 'aten::empty'), 11137.34499999322, 0.01098965064678054%, 6
('aten::transpose', 'aten::as_strided', 'aten::conj', 'aten::mm'), 11112.777999994345, 0.010965409434226987%, 6
('aten::empty_like', 'aten::empty', 'aten::select', 'aten::as_strided'), 11065.360000062938, 0.010918620252997929%, 318
('aten::threshold_', 'aten::adaptive_avg_pool2d', 'aten::mean', 'aten::sum'), 9777.221000015736, 0.00964756349799747%, 3
('aten::relu_', 'aten::threshold_', 'aten::adaptive_avg_pool2d', 'aten::mean'), 9764.601000011899, 0.009635110854103918%, 3
('aten::empty', 'aten::select', 'aten::as_strided', 'aten::select'), 8959.707000096787, 0.008840890699591127%, 477
('aten::as_strided', 'aten::empty_like', 'aten::empty', 'aten::select'), 8506.504000047498, 0.00839369770677124%, 159
('aten::select', 'aten::as_strided', 'aten::empty_like', 'aten::empty'), 8414.686000027737, 0.008303097321912563%, 159
('aten::t', 'aten::transpose', 'aten::as_strided', 'aten::addmm'), 7739.812999999151, 0.007637173935211029%, 3
('aten::transpose', 'aten::as_strided', 'aten::addmm', 'aten::empty'), 7708.832999994047, 0.007606604766608139%, 3
('aten::as_strided', 'aten::addmm', 'aten::empty', 'aten::expand'), 7706.874999998137, 0.007604672732005506%, 3
('aten::addmm', 'aten::empty', 'aten::expand', 'aten::as_strided'), 7704.608999996446, 0.007602436781841063%, 3
('aten::empty_like', 'aten::empty', 'aten::empty_like', 'aten::empty'), 7603.446000063792, 0.007502615322809236%, 318
('aten::adaptive_avg_pool2d', 'aten::mean', 'aten::sum', 'aten::empty'), 7487.702000006102, 0.0073884062249411405%, 3
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::empty'), 6002.102999898605, 0.005922508022775561%, 486
('aten::mean', 'aten::sum', 'aten::empty', 'aten::fill_'), 5080.385999998078, 0.005013014079280804%, 3
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::empty_like'), 4980.5100000046805, 0.004914462553048479%, 159
('aten::empty', 'aten::empty_like', 'aten::empty', 'aten::empty_like'), 3486.261000062339, 0.003440029060265636%, 159
('aten::sum', 'aten::empty', 'aten::fill_', 'aten::div_'), 2675.160999991931, 0.002639685204491851%, 3
('aten::empty', 'aten::empty_like', 'aten::empty', 'aten::select'), 2273.549000002444, 0.0022433990541174146%, 159
('aten::empty', 'aten::empty', 'aten::select', 'aten::as_strided'), 2031.264000093288, 0.002004327039561118%, 159
('aten::zero_', 'aten::zero_', 'aten::zero_', 'aten::zero_'), 952.8740000016987, 0.0009402377649633197%, 44
('aten::log_softmax', 'aten::_log_softmax', 'aten::empty', 'aten::nll_loss'), 663.9389999937266, 0.0006551343844254016%, 3
('aten::random_', 'aten::log_softmax', 'aten::_log_softmax', 'aten::empty'), 623.7689999965951, 0.000615497086088148%, 3
('aten::empty', 'aten::random_', 'aten::log_softmax', 'aten::_log_softmax'), 621.0020000021905, 0.0006127667797828151%, 3
('aten::copy_', 'aten::empty', 'aten::random_', 'aten::log_softmax'), 441.8840000005439, 0.0004360240960849202%, 3
('aten::_log_softmax', 'aten::empty', 'aten::nll_loss', 'aten::nll_loss_forward'), 430.3619999932125, 0.00042465489141065975%, 3
('aten::empty', 'aten::fill_', 'aten::div_', 'aten::to'), 368.9279999900609, 0.0003640355788303848%, 3
('aten::fill_', 'aten::div_', 'aten::to', 'aten::empty_strided'), 366.1349999969825, 0.00036127961731707885%, 3
('aten::nll_loss_backward', 'aten::zeros_like', 'aten::empty_like', 'aten::empty'), 346.8889999901876, 0.00034228884200907314%, 3
('aten::div_', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 227.33599999919534, 0.00022432125604703623%, 3
('aten::empty', 'aten::empty', 'aten::resize_', 'aten::resize_'), 203.24299999297364, 0.00020054775768621336%, 6
('aten::empty', 'aten::t', 'aten::transpose', 'aten::as_strided'), 164.15499999094754, 0.0001619781107457724%, 6
('aten::empty', 'aten::nll_loss', 'aten::nll_loss_forward', 'aten::empty'), 155.13599998597056, 0.00015307871333659909%, 3
('aten::nll_loss', 'aten::nll_loss_forward', 'aten::empty', 'aten::empty'), 146.26299998909235, 0.00014432337980292156%, 3
('aten::as_strided', 'aten::copy_', 'aten::empty', 'aten::random_'), 145.84100000280887, 0.00014390697603503932%, 3
('aten::t', 'aten::transpose', 'aten::as_strided', 'aten::sum'), 139.42899998743087, 0.00013758000671549336%, 3
('aten::empty_like', 'aten::empty', 'aten::zero_', 'aten::resize_as_'), 137.8069999953732, 0.00013597951635968544%, 3
('aten::empty', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 133.5849999934435, 0.00013181350506597563%, 2
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::flatten'), 132.87800000235438, 0.00013111588073007235%, 3
('aten::copy_', 'aten::flatten', 'aten::view', 'aten::t'), 130.93599999975413, 0.00012919963394193417%, 3
('aten::flatten', 'aten::view', 'aten::t', 'aten::transpose'), 124.76500000339001, 0.00012311046869641407%, 3
('aten::expand', 'aten::as_strided', 'aten::copy_', 'aten::empty'), 119.47900000680238, 0.00011789456730506663%, 3
('aten::sum', 'aten::empty', 'aten::fill_', 'aten::view'), 118.5969999851659, 0.00011702426364577945%, 3
('aten::empty', 'aten::expand', 'aten::as_strided', 'aten::copy_'), 116.28900000266731, 0.00011474687046989682%, 3
('aten::t', 'aten::transpose', 'aten::as_strided', 'aten::conj'), 111.69599999766797, 0.00011021477907148591%, 6
('aten::transpose', 'aten::as_strided', 'aten::sum', 'aten::empty'), 110.6919999839738, 0.00010922409328417589%, 3
('aten::empty', 'aten::zero_', 'aten::resize_as_', 'aten::resize_'), 108.11799999512732, 0.00010668422757630232%, 3
('aten::as_strided', 'aten::sum', 'aten::empty', 'aten::fill_'), 107.85299998521805, 0.00010642274177961575%, 3
('aten::empty_strided', 'aten::copy_', 'aten::flatten', 'aten::view'), 107.35200000088662, 0.00010592838564699633%, 3
('aten::zero_', 'aten::resize_as_', 'aten::resize_', 'aten::zero_'), 99.11200000159442, 9.779765778306214e-05%, 3
('aten::add_', 'aten::zeros', 'aten::empty', 'aten::zero_'), 94.31999998539686, 9.306920534871535e-05%, 2
('aten::view', 'aten::t', 'aten::transpose', 'aten::as_strided'), 80.39400000683963, 7.932788058311723e-05%, 3
('aten::nll_loss_forward', 'aten::empty', 'aten::empty', 'aten::resize_'), 73.7209999943152, 7.27433724347524e-05%, 3
('aten::ones_like', 'aten::empty_like', 'aten::empty_strided', 'aten::fill_'), 59.13800000678748, 5.835376025653289e-05%, 3
('aten::new_empty_strided', 'aten::empty_strided', 'aten::copy_', 'aten::zeros'), 57.04999999888241, 5.6293449595655835e-05%, 1
('aten::resize_', 'aten::ones_like', 'aten::empty_like', 'aten::empty_strided'), 56.7910000057891, 5.6037884248473385e-05%, 3
('aten::resize_', 'aten::resize_', 'aten::ones_like', 'aten::empty_like'), 56.34700000286102, 5.559977221015975e-05%, 3
('aten::empty_strided', 'aten::zero_', 'aten::mul_', 'aten::to'), 44.243000000715256, 4.36562855486355e-05%, 1
('aten::zero_', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 43.87600000016391, 4.329415240169339e-05%, 1
('aten::empty', 'aten::resize_', 'aten::resize_', 'aten::ones_like'), 43.75800000317395, 4.317771722407775e-05%, 3
('aten::empty_strided', 'aten::copy_', 'aten::zeros', 'aten::empty'), 42.73999999836087, 4.21732171020717e-05%, 1
('aten::empty_like', 'aten::empty_strided', 'aten::zero_', 'aten::mul_'), 39.459999999031425, 3.8936713777976694e-05%, 1
('aten::copy_', 'aten::addcdiv_', 'aten::addcdiv', 'aten::zeros'), 35.75, 3.5275912762210694e-05%, 2
('aten::copy_', 'aten::zeros', 'aten::empty', 'aten::zero_'), 35.722999999299645, 3.52492708134195e-05%, 1
('aten::addcdiv_', 'aten::addcdiv', 'aten::zeros', 'aten::empty'), 34.506999999284744, 3.4049396410080365e-05%, 2
('aten::empty', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 31.78800000064075, 3.136645356385333e-05%, 1
('aten::empty', 'aten::zero_', 'aten::zero_', 'aten::zero_'), 27.583000000566244, 2.721721683188902e-05%, 2
('aten::addcdiv', 'aten::zeros', 'aten::empty', 'aten::zero_'), 24.138999996706843, 2.3818888337086293e-05%, 2
Total time: 101343940.38500166us
