kList(3),            Time(us),                Time%,   Calls (Top 145, sorted by calls)
-------------------------------------------------------------
('aten::_log_softmax', 'aten::empty', 'aten::nll_loss'), 430.76599999913014, 0.0013446107749678917%, 3
('aten::empty', 'aten::nll_loss', 'aten::nll_loss_forward'), 378.89300000015646, 0.0011826922513874087%, 3
('aten::nll_loss', 'aten::nll_loss_forward', 'aten::empty'), 373.7840000016149, 0.0011667448078859165%, 3
('aten::nll_loss_forward', 'aten::empty', 'aten::empty'), 182.3580000018701, 0.0005692197891769649%, 3
('aten::empty', 'aten::empty', 'aten::resize_'), 122.12300000200048, 0.0003811997735996464%, 3
('aten::empty', 'aten::resize_', 'aten::resize_'), 121.51800000085495, 0.0003793113016208981%, 3
('aten::resize_', 'aten::resize_', 'aten::ones_like'), 152.14299999852665, 0.00047490544085274127%, 3
('aten::resize_', 'aten::ones_like', 'aten::empty_like'), 46.166999998968095, 0.00014410757962949835%, 3
('aten::ones_like', 'aten::empty_like', 'aten::empty_strided'), 48.628999998560175, 0.00015179256806272925%, 3
('aten::empty_like', 'aten::empty_strided', 'aten::fill_'), 20.62899999995716, 6.439221219133136e-05%, 3
('aten::nll_loss_backward', 'aten::zeros_like', 'aten::empty_like'), 444.3709999991115, 0.0013870779835996082%, 3
('aten::zeros_like', 'aten::empty_like', 'aten::empty'), 229.59899999853224, 0.000716679796735357%, 3
('aten::empty_like', 'aten::empty', 'aten::zero_'), 187.6529999980703, 0.0005857478207494663%, 3
('aten::empty', 'aten::zero_', 'aten::resize_as_'), 168.61599999829195, 0.0005263249430784862%, 3
('aten::zero_', 'aten::resize_as_', 'aten::resize_'), 149.32599999988452, 0.0004661123407676222%, 3
('aten::resize_as_', 'aten::resize_', 'aten::zero_'), 30.26900000195019, 9.448290614906362e-05%, 3
('aten::transpose', 'aten::as_strided', 'aten::sum'), 99.93200000235811, 0.0003119318701279428%, 3
('aten::as_strided', 'aten::sum', 'aten::empty'), 90.60600000247359, 0.00028282130873911315%, 3
('aten::sum', 'aten::empty', 'aten::fill_'), 93.68500000215136, 0.00029243222644315944%, 3
('aten::empty', 'aten::fill_', 'aten::view'), 33.87599999993108, 0.00010574194484432758%, 3
('aten::conj', 'aten::mul', 'aten::empty'), 255.5770000021439, 0.0007977685983516468%, 3
('aten::unsqueeze', 'aten::as_strided', 'aten::unsqueeze'), 43.87200000276789, 0.00013694387190082828%, 3
('aten::as_strided', 'aten::unsqueeze', 'aten::as_strided'), 23.785000002244487, 7.424348088218161e-05%, 3
('aten::unsqueeze', 'aten::as_strided', 'aten::expand'), 42.29000000027008, 0.00013200575178605117%, 3
('aten::as_strided', 'aten::expand', 'aten::as_strided'), 27.154000001959503, 8.475961655791457e-05%, 3
('aten::expand', 'aten::as_strided', 'aten::to'), 27.178000000305474, 8.483453114350226e-05%, 3
('aten::as_strided', 'aten::to', 'aten::div'), 6124.791999999667, 0.019118178588034627%, 3
('aten::to', 'aten::div', 'aten::to'), 6155.5389999982435, 0.019214153543105614%, 3
('aten::mkldnn_convolution_backward', 'aten::mkldnn_convolution_backward_weights', 'aten::empty'), 111098.65800000075, 0.3467879373756875%, 3
('aten::addcdiv_', 'aten::addcdiv', 'aten::zeros'), 32.42100000008941, 0.00010120024778056358%, 2
('aten::addcdiv', 'aten::zeros', 'aten::empty'), 21.651000000536442, 6.758232518260474e-05%, 2
('aten::empty', 'aten::zero_', 'aten::zero_'), 14.998000002466142, 4.681537634429171e-05%, 2
('aten::fill_', 'aten::zero_', 'aten::conv2d'), 31848.11700000055, 0.09941202713474437%, 2
('aten::zero_', 'aten::conv2d', 'aten::convolution'), 61694.05199999921, 0.19257436072205292%, 2
('aten::add_', 'aten::zeros', 'aten::empty'), 56.881999999284744, 0.00017755382295937076%, 2
('aten::empty', 'aten::mul_', 'aten::to'), 110.48699999973178, 0.0003448786828436246%, 2
('aten::empty', 'aten::conv2d', 'aten::convolution'), 58835.551, 0.18365171769808356%, 1
('aten::empty_strided', 'aten::copy_', 'aten::zeros'), 30.536000000312924, 9.531633096605398e-05%, 1
('aten::copy_', 'aten::zeros', 'aten::empty'), 24.549999999813735, 7.663138345477114e-05%, 1
('aten::empty', 'aten::zeros_like', 'aten::empty_like'), 16.544999999925494, 5.164424599849688e-05%, 1
('aten::empty_strided', 'aten::zero_', 'aten::mul_'), 29.75599999912083, 9.28816067629368e-05%, 1
('aten::zero_', 'aten::mul_', 'aten::to'), 38.25799999944866, 0.0001194201005373779%, 1
Total time: 32036482.825999707us
